file,test instance,total variables,slicing variables,slicing time #1,slicing time #2,slicing time #3,slicing average time,slicing median time,d4 (mc) #1 internal,d4 (mc) #1 time,d4 (mc) #1 count,d4 (mc) #2 internal,d4 (mc) #2 time,d4 (mc) #2 count,d4 (mc) #3 internal,d4 (mc) #3 time,d4 (mc) #3 count,d4 (mc) average time,d4 (mc) median time,d4 (mc) total time,dpmc (mc) #1 internal,dpmc (mc) #1 time,dpmc (mc) #1 count,dpmc (mc) #2 internal,dpmc (mc) #2 time,dpmc (mc) #2 count,dpmc (mc) #3 internal,dpmc (mc) #3 time,dpmc (mc) #3 count,dpmc (mc) average time,dpmc (mc) median time,dpmc (mc) total time,ganak (mc) #1 internal,ganak (mc) #1 time,ganak (mc) #1 count,ganak (mc) #2 internal,ganak (mc) #2 time,ganak (mc) #2 count,ganak (mc) #3 internal,ganak (mc) #3 time,ganak (mc) #3 count,ganak (mc) average time,ganak (mc) median time,ganak (mc) total time,d4 (pmc) #1 internal,d4 (pmc) #1 time,d4 (pmc) #1 count,d4 (pmc) #2 internal,d4 (pmc) #2 time,d4 (pmc) #2 count,d4 (pmc) #3 internal,d4 (pmc) #3 time,d4 (pmc) #3 count,d4 (pmc) average time,d4 (pmc) median time,dpmc (pmc) #1 internal,dpmc (pmc) #1 time,dpmc (pmc) #1 count,dpmc (pmc) #2 internal,dpmc (pmc) #2 time,dpmc (pmc) #2 count,dpmc (pmc) #3 internal,dpmc (pmc) #3 time,dpmc (pmc) #3 count,dpmc (pmc) average time,dpmc (pmc) median time,ganak (pmc) #1 internal,ganak (pmc) #1 time,ganak (pmc) #1 count,ganak (pmc) #2 internal,ganak (pmc) #2 time,ganak (pmc) #2 count,ganak (pmc) #3 internal,ganak (pmc) #3 time,ganak (pmc) #3 count,ganak (pmc) average time,ganak (pmc) median time
"embtoolkit,unknown,1,hierarchy,z3.dimacs",1,1705,21,5.4987287521362305,5.687064170837402,5.539020538330078,5.574937820434570166666666667,5.539020538330078,0.000174,0.023293495178222656,2340,0.000161,0.022198915481567383,2340,0.000117,0.017252683639526367,2340,0.02091503143310546866666666667,0.022198915481567383,5.561219453811645383,0.005354404449462891,0.08658409118652344,2340,0.004833698272705078,0.07581233978271484,2340,0.005285739898681641,0.08626866340637207,2340,0.08288836479187011666666666667,0.08626866340637207,5.62528920173645007,0.002686,0.05071830749511719,2340,0.003323,0.05633997917175293,2340,0.003662,0.05595111846923828,2340,0.05433646837870280,0.05595111846923828,5.59497165679931628,0.025888,0.06675934791564941,2340,0.027066,0.07025313377380371,2340,0.027476,0.06364989280700684,2340,0.06688745816548665333333333333,0.06675934791564941,9999,9999,,,,,,,,,9999,0.003728,2.513580799102783,2340,0.004056,2.61490797996521,2340,0.003895,2.5768842697143555,2340,2.5684576829274495,2.5768842697143555
"embtoolkit,unknown,1,hierarchy,z3.dimacs",2,1705,252,8.24203109741211,8.378641366958618,8.210013628005981,8.276895364125569666666666667,8.24203109741211,0.000962,0.04610133171081543,159651707887667470155481350144,0.000946,0.032160043716430664,159651707887667470155481350144,0.001247,0.05007171630859375,159651707887667470155481350144,0.042777697245279948,0.04610133171081543,8.28813242912292543,0.017121315002441406,0.12305688858032227,159651707887667470155481350144,0.02724480628967285,0.130706787109375,159651707887667470155481350144,0.02624964714050293,0.13040900230407715,159651707887667470155481350144,0.12805755933125814,0.13040900230407715,8.37244009971618715,0.004441,0.0791025161743164,159651707887667470155481350144,0.004426,0.08185243606567383,159651707887667470155481350144,0.004136,0.08565878868103027,159651707887667470155481350144,0.08220458030700683333333333333,0.08185243606567383,8.32388353347778383,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.004576,2.3534727096557617,159651707887667470155481350144,0.004921,2.4317266941070557,159651707887667470155481350144,0.004875,2.4223031997680664,159651707887667470155481350144,2.402500867843627933333333333,2.4223031997680664
"embtoolkit,unknown,1,hierarchy,z3.dimacs",3,1705,270,7.026322841644287,7.005610942840576,7.230754137039185,7.087562640508016,7.026322841644287,0.001176,0.03492546081542969,47606220692474169537449164800,0.000911,0.036074161529541016,47606220692474169537449164800,0.001196,0.039409637451171875,47606220692474169537449164800,0.03680308659871419366666666667,0.036074161529541016,7.062397003173828016,0.017819643020629883,0.11856555938720703,47606220692474169537449164800,0.018766403198242188,0.12280559539794922,47606220692474169537449164800,0.018360614776611328,0.12298917770385742,47606220692474169537449164800,0.1214534441630045566666666667,0.12280559539794922,7.14912843704223622,0.004683,0.0913383960723877,47606220692474169537449164800,0.004554,0.0875391960144043,47606220692474169537449164800,0.004584,0.09106159210205078,47606220692474169537449164800,0.08997972806294759333333333333,0.09106159210205078,7.11738443374633778,21.77,21.84326672554016,47606220692474169537449164800,21.69,21.757116556167603,47606220692474169537449164800,21.69,21.749932527542114,47606220692474169537449164800,21.78343860308329233333333333,21.757116556167603,9999,9999,,,,,,,,,9999,0.005302,2.3823740482330322,47606220692474169537449164800,0.00536,2.376863956451416,47606220692474169537449164800,0.005218,2.3877811431884766,47606220692474169537449164800,2.3823397159576416,2.3823740482330322
"embtoolkit,unknown,1,hierarchy,z3.dimacs",4,1705,762,12.053986072540283,12.022404909133911,11.948321342468262,12.00823744138081866666666667,12.022404909133911,0.006102,0.12955546379089355,4681541868314857523170645803964185398602109554499078062080000000,0.006257,0.12334895133972168,4681541868314857523170645803964185398602109554499078062080000000,0.004683,0.1077280044555664,4681541868314857523170645803964185398602109554499078062080000000,0.12021080652872721,0.12334895133972168,12.14575386047363268,0.10548758506774902,2.566195011138916,4681541868314857523170645803964185398602109554499078062080000000,0.10561728477478027,2.5342648029327393,4681541868314857523170645803964185398602109554499078062080000000,0.07413125038146973,2.5482072830200195,4681541868314857523170645803964185398602109554499078062080000000,2.549555699030558266666666667,2.5482072830200195,14.5706121921539305,0.008842,0.19196724891662598,4681541868314857523170645803964185398602109554499078062080000000,0.004737,0.2425217628479004,4681541868314857523170645803964185398602109554499078062080000000,0.008275,0.24782443046569824,4681541868314857523170645803964185398602109554499078062080000000,0.22743781407674154,0.2425217628479004,12.2649266719818114,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.008438,2.0720889568328857,4681541868314857523170645803964185398602109554499078062080000000,0.009218,2.125671148300171,4681541868314857523170645803964185398602109554499078062080000000,0.00459,2.155910015106201,4681541868314857523170645803964185398602109554499078062080000000,2.117890040079752566666666667,2.125671148300171
"embtoolkit,unknown,1,hierarchy,z3.dimacs",5,1705,635,8.70149278640747,8.488310098648071,8.625792980194092,8.605198621749877666666666667,8.625792980194092,0.004761,0.1014256477355957,3107225549568546838593024114677661145370725797781831680000,0.004739,0.10022330284118652,3107225549568546838593024114677661145370725797781831680000,0.004725,0.10123682022094727,3107225549568546838593024114677661145370725797781831680000,0.1009619235992431633333333333,0.10123682022094727,8.72702980041503927,0.06770706176757812,0.37484312057495117,3107225549568546838593024114677661145370725797781831680000,0.06628012657165527,0.315570592880249,3107225549568546838593024114677661145370725797781831680000,0.05205082893371582,0.35599446296691895,3107225549568546838593024114677661145370725797781831680000,0.3488027254740397066666666667,0.35599446296691895,8.98178744316101095,0.006933,0.19035696983337402,3107225549568546838593024114677661145370725797781831680000,0.008265,0.19849753379821777,3107225549568546838593024114677661145370725797781831680000,0.007326,0.20671677589416504,3107225549568546838593024114677661145370725797781831680000,0.1985237598419189433333333333,0.19849753379821777,8.82429051399230977,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.007746,2.242055654525757,3107225549568546838593024114677661145370725797781831680000,0.007777,2.2196314334869385,3107225549568546838593024114677661145370725797781831680000,0.007859,2.250655174255371,3107225549568546838593024114677661145370725797781831680000,2.237447420756022166666666667,2.242055654525757
"embtoolkit,unknown,1,hierarchy,z3.dimacs",6,1705,672,17.734248876571655,17.274399995803833,17.52980923652649,17.51281936963399266666666667,17.52980923652649,0.005312,0.10917234420776367,1749070324266206184976902395211171821360628685558020833280000,0.005434,0.10879182815551758,1749070324266206184976902395211171821360628685558020833280000,0.005399,0.10652661323547363,1749070324266206184976902395211171821360628685558020833280000,0.10816359519958496,0.10879182815551758,17.63860106468200758,0.10592818260192871,2.6423771381378174,1749070324266206184976902395211171821360628685558020833280000,0.07727241516113281,2.595698595046997,1749070324266206184976902395211171821360628685558020833280000,0.10336804389953613,2.547919750213623,1749070324266206184976902395211171821360628685558020833280000,2.595331827799479133333333333,2.595698595046997,20.125507831573487,0.008438,0.21630501747131348,1749070324266206184976902395211171821360628685558020833280000,0.008482,0.21446609497070312,1749070324266206184976902395211171821360628685558020833280000,0.008257,0.21680831909179688,1749070324266206184976902395211171821360628685558020833280000,0.21585981051127116,0.21630501747131348,17.74611425399780348,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.018147,2.2356159687042236,1749070324266206184976902395211171821360628685558020833280000,0.017983,2.2580366134643555,1749070324266206184976902395211171821360628685558020833280000,0.018531,2.3339595794677734,1749070324266206184976902395211171821360628685558020833280000,2.275870720545450833333333333,2.2580366134643555
"embtoolkit,unknown,1,hierarchy,z3.dimacs",7,1705,941,41.84842801094055,40.509764194488525,40.66126847267151,41.006486892700195,40.66126847267151,0.058428,0.20256328582763672,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.044301,0.15877008438110352,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.059727,0.20197081565856934,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.18776806195576986,0.20197081565856934,40.86323928833007934,0.2567410469055176,69.36835432052612,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.25458478927612305,71.54335045814514,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.25679802894592285,73.30483913421631,1240460767128187741864224863183035085034692593554389293880608008003649536000,71.40551463762919,71.54335045814514,112.20461893081665,0.015478,0.5963969230651855,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.016188,0.6200835704803467,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.014803,0.6117908954620361,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.6094237963358561,0.6117908954620361,41.2730593681335461,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.02036,2.2816452980041504,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.019037,2.2317841053009033,1240460767128187741864224863183035085034692593554389293880608008003649536000,0.016855,2.262692451477051,1240460767128187741864224863183035085034692593554389293880608008003649536000,2.258707284927368233333333333,2.262692451477051
"embtoolkit,unknown,1,hierarchy,z3.dimacs",8,1705,1233,11.166757106781006,11.086649417877197,11.379383563995361,11.210930029551188,11.166757106781006,0.031953,0.23449492454528809,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.030082,0.23121023178100586,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.024241,0.19637107849121094,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.22069207827250163,0.23121023178100586,11.39796733856201186,,,,,,,,,,,,,0.018819,0.7483315467834473,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.018042,0.7733218669891357,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.019233,0.7753589153289795,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.7656707763671875,0.7733218669891357,11.9400789737701417,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.022248,2.260915517807007,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.020311,2.2584595680236816,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,0.021778,2.180912971496582,3271855297386419973904067396325523234529733785393820905276411678600446347313152000000,2.233429352442423533333333333,2.2584595680236816
"embtoolkit,unknown,1,hierarchy,z3.dimacs",9,1705,888,9.031724452972412,9.161655902862549,9.03037166595459,9.074584007263183666666666667,9.031724452972412,0.007831,0.16187429428100586,1234987082223186414309641967741635595666204192031003977625631157387264000,0.007901,0.16506075859069824,1234987082223186414309641967741635595666204192031003977625631157387264000,0.007985,0.16431665420532227,1234987082223186414309641967741635595666204192031003977625631157387264000,0.1637505690256754566666666667,0.16431665420532227,9.19604110717773427,0.1370253562927246,2.314075231552124,1234987082223186414309641967741635595666204192031003977625631157387264000,0.10787034034729004,2.3530280590057373,1234987082223186414309641967741635595666204192031003977625631157387264000,0.1361527442932129,2.350149154663086,1234987082223186414309641967741635595666204192031003977625631157387264000,2.339084148406982433333333333,2.350149154663086,11.381873607635498,0.010106,0.3140127658843994,1234987082223186414309641967741635595666204192031003977625631157387264000,0.009641,0.28636741638183594,1234987082223186414309641967741635595666204192031003977625631157387264000,0.009529,0.3117671012878418,1234987082223186414309641967741635595666204192031003977625631157387264000,0.3040490945180257133333333333,0.3117671012878418,9.3434915542602538,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.009432,2.110652446746826,1234987082223186414309641967741635595666204192031003977625631157387264000,0.009625,2.1561782360076904,1234987082223186414309641967741635595666204192031003977625631157387264000,0.01008,2.1460492610931396,1234987082223186414309641967741635595666204192031003977625631157387264000,2.137626647949218666666666667,2.1460492610931396
"embtoolkit,unknown,1,hierarchy,z3.dimacs",10,1705,1451,25.38272786140442,26.306077241897583,25.209699153900146,25.63283475240071633333333333,25.38272786140442,0.043573,0.33930158615112305,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.038942,0.33304500579833984,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.033287,0.3200852870941162,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.3308106263478596966666666667,0.33304500579833984,25.71577286720275984,9999,9999,,,,,,,,,9999,9999,0.027929,1.59336256980896,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.016823,1.5990238189697266,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.016962,1.5950183868408203,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,1.595801591873168966666666667,1.5950183868408203,26.9777462482452403,9999,9999,,,,,,,,,9999,9999,9999,,,,,,,,,9999,0.01913,2.0910277366638184,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.018999,2.2003068923950195,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,0.020065,2.1553661823272705,125169927273970969250690770682069687673121374211827507481786306683024282328065203031244800000,2.148900270462036133333333333,2.1553661823272705
"embtoolkit,unknown,1,hierarchy,z3.dimacs",11,1705,1608,4.259974956512451,4.273550033569336,4.339430570602417,4.290985186894734666666666667,4.273550033569336,0.048199,0.30144619941711426,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.049626,0.30629944801330566,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.036486,0.2829723358154297,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.2969059944152832066666666667,0.30144619941711426,4.57499623298645026,9999,9999,,,,,,,,,9999,9999,0.032282,2.4363253116607666,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.034971,2.423074722290039,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.032082,2.4034249782562256,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,2.420941670735677066666666667,2.423074722290039,6.696624755859375,34.36,34.42862582206726,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,33.47,33.53637409210205,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,31.40,31.46105408668518,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,33.14201800028483,33.53637409210205,9999,9999,,,,,,,,,9999,0.011211,2.181373357772827,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.019136,2.2352278232574463,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,0.020972,2.129005193710327,60270758924398082748260329833554501785907188333310120640782239391348468641335597491394969600000,2.1818687915802001,2.181373357772827
"embtoolkit,unknown,1,hierarchy,z3.dimacs",12,1705,1695,2.0221314430236816,2.121236801147461,2.1072821617126465,2.083550135294596366666666667,2.1072821617126465,0.039363,0.285320520401001,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.043212,0.26997876167297363,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.037529,0.27759647369384766,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.2776319185892740966666666667,0.27759647369384766,2.38487863540649416,9999,9999,,,,,,,,,9999,9999,0.021482,3.2187130451202393,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.021479,3.275871753692627,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.019848,3.2840232849121094,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,3.259536027908325233333333333,3.275871753692627,5.3831539154052735,0.152832,0.19552230834960938,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.121097,0.15601778030395508,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.112618,0.14245319366455078,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.1646644274393717466666666667,0.15601778030395508,9999,9999,,,,,,,,,9999,0.021436,2.2233238220214844,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.020036,2.2806496620178223,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,0.019358,2.259216785430908,5134555717728405373874099868199035516442186387628134162059302739740605826105226151439263334400000,2.254396756490071566666666667,2.259216785430908
"busybox,1_35_0,1,kclause,z3.dimacs",1,1907,103,1.8305034637451172,1.8815529346466064,1.884639024734497,1.865565141042073533333333333,1.8815529346466064,0.000279,0.024403095245361328,1280418410057705717760,0.000209,0.01593923568725586,1280418410057705717760,0.000245,0.020778179168701172,1280418410057705717760,0.020373503367106120,0.020778179168701172,1.902331113815307572,0.005940437316894531,0.08810687065124512,1280418410057705717760,0.005419015884399414,0.09230852127075195,1280418410057705717760,0.005976438522338867,0.08705830574035645,1280418410057705717760,0.08915789922078450666666666667,0.08810687065124512,1.96965980529785152,0.00373,0.051522254943847656,1280418410057705717760,0.003354,0.05788111686706543,1280418410057705717760,0.00347,0.057564735412597656,1280418410057705717760,0.05565603574117024733333333333,0.057564735412597656,1.939117670059204056,14.41,14.472572326660156,1280418410057705717760,14.27,14.31792950630188,1280418410057705717760,14.36,14.415285348892212,1280418410057705717760,14.40192906061808266666666667,14.415285348892212,0.16997241973876953,0.4051504135131836,1280418410057705717760,0.16913461685180664,0.39641284942626953,1280418410057705717760,0.1695232391357422,0.4031813144683838,1280418410057705717760,0.40158152580261231,0.4031813144683838,0.003867,0.14864563941955566,1280418410057705717760,0.003628,0.15846943855285645,1280418410057705717760,0.003575,0.15958547592163086,1280418410057705717760,0.1555668512980143233333333333,0.15846943855285645
"busybox,1_35_0,1,kclause,z3.dimacs",2,1907,149,2.425114870071411,2.4116365909576416,2.5050339698791504,2.447261810302734333333333333,2.425114870071411,0.000333,0.02324843406677246,64720264394174285666800631808,0.000229,0.01465463638305664,64720264394174285666800631808,0.000326,0.022188425064086914,64720264394174285666800631808,0.02003049850463867133333333333,0.022188425064086914,2.447303295135497914,0.006496906280517578,0.08216023445129395,64720264394174285666800631808,0.007166147232055664,0.08889293670654297,64720264394174285666800631808,0.007067441940307617,0.08882975578308105,64720264394174285666800631808,0.08662764231363932333333333333,0.08882975578308105,2.51394462585449205,0.002966,0.05853438377380371,64720264394174285666800631808,0.003806,0.06054878234863281,64720264394174285666800631808,0.003782,0.06112098693847656,64720264394174285666800631808,0.06006805102030436,0.06054878234863281,2.48566365242004381,0.31,0.3441488742828369,64720264394174285666800631808,0.38,0.42199134826660156,64720264394174285666800631808,0.38,0.41741037368774414,64720264394174285666800631808,0.39451686541239420,0.41741037368774414,0.1252610683441162,0.3544623851776123,64720264394174285666800631808,0.16611981391906738,0.3899226188659668,64720264394174285666800631808,0.17937254905700684,0.41559839248657227,64720264394174285666800631808,0.3866611321767171233333333333,0.3899226188659668,0.003254,0.1585826873779297,64720264394174285666800631808,0.004117,0.16182160377502441,64720264394174285666800631808,0.003622,0.15722894668579102,64720264394174285666800631808,0.15921107927958171,0.1585826873779297
"busybox,1_35_0,1,kclause,z3.dimacs",3,1907,37,1.7029180526733398,1.7014102935791016,1.7010860443115234,1.701804796854654933333333333,1.7014102935791016,0.000154,0.021457910537719727,150994944,0.000164,0.021497011184692383,150994944,0.000156,0.021234989166259766,150994944,0.02139663696289062533333333333,0.021457910537719727,1.722868204116821327,0.00541234016418457,0.0772087574005127,150994944,0.00502324104309082,0.08305764198303223,150994944,0.004937648773193359,0.07062172889709473,150994944,0.07696270942687988666666666667,0.0772087574005127,1.7786190509796143,0.003143,0.0490109920501709,150994944,0.003124,0.05729818344116211,150994944,0.002953,0.05486345291137695,150994944,0.05372420946756998666666666667,0.05486345291137695,1.75627374649047855,0.02945,0.06752943992614746,150994944,0.037204,0.07593250274658203,150994944,0.030105,0.05807685852050781,150994944,0.06717960039774576666666666667,0.06752943992614746,0.170454740524292,0.3864142894744873,150994944,0.1678774356842041,0.38868117332458496,150994944,0.13907814025878906,0.37378859519958496,150994944,0.3829613526662190733333333333,0.3864142894744873,0.003753,0.1396040916442871,150994944,0.003703,0.1515657901763916,150994944,0.003673,0.15357685089111328,150994944,0.14824891090393066,0.1515657901763916
"busybox,1_35_0,1,kclause,z3.dimacs",4,1907,650,7.171350955963135,7.183010578155518,7.074572324752808,7.142977952957153666666666667,7.171350955963135,0.003288,0.06669926643371582,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.003351,0.06560564041137695,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.003387,0.0670473575592041,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.06645075480143229,0.06669926643371582,7.23805022239685082,0.02615833282470703,0.14515423774719238,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.03541445732116699,0.14721441268920898,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.03382301330566406,0.13646316528320312,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.1429439385732014933333333333,0.14515423774719238,7.31650519371032738,0.007312,0.12610936164855957,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.007366,0.15387678146362305,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.007779,0.14696168899536133,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.1423159440358479833333333333,0.14696168899536133,7.31831264495849633,9999,9999,,,,,,,,,9999,0.17529988288879395,0.4301424026489258,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.17030668258666992,0.44119977951049805,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.1584928035736084,0.4118075370788574,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.4277165730794270833333333333,0.4301424026489258,0.007315,0.2698047161102295,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.007422,0.2496178150177002,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.006824,0.27376317977905273,2457124236943760434371205444131999640884855308657990595985402702963525814699246899444894924800000000000000,0.2643952369689941433333333333,0.2698047161102295
"busybox,1_35_0,1,kclause,z3.dimacs",5,1907,734,7.524158716201782,7.819502830505371,7.5809643268585205,7.6415419578552245,7.5809643268585205,0.002978,0.051813364028930664,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.002448,0.053872108459472656,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.002955,0.05786705017089844,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.05451750755310058666666666667,0.053872108459472656,7.634836435317993156,0.035504817962646484,0.15180349349975586,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.034433841705322266,0.1401684284210205,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.03212928771972656,0.14473819732666016,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.1455700397491455066666666667,0.14473819732666016,7.72570252418518066,0.005609,0.14684796333312988,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.007191,0.1457664966583252,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.006526,0.15376901626586914,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.14879449208577474,0.14684796333312988,7.72781229019165038,9999,9999,,,,,,,,,9999,0.17522335052490234,0.44300413131713867,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.17107796669006348,0.44016146659851074,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.15709996223449707,0.39431047439575195,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.4258253574371337866666666667,0.44016146659851074,0.007062,0.2801089286804199,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.003863,0.2782866954803467,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.007004,0.28445887565612793,193660310587209654041247777231498681049210375614035693006087595333152822764844146058889186028320397983744000000000,0.2809514999389648433333333333,0.2801089286804199
"busybox,1_35_0,1,kclause,z3.dimacs",6,1907,533,5.781799077987671,5.74897313117981,5.748470783233643,5.759747664133708,5.74897313117981,0.00228,0.0612490177154541,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.001762,0.04586052894592285,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.002295,0.05910468101501465,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.05540474255879720,0.05910468101501465,5.80807781219482465,0.02695608139038086,0.13744425773620605,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.025211095809936523,0.12943387031555176,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.027304649353027344,0.13672256469726562,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.1345335642496744766666666667,0.13672256469726562,5.88569569587707562,0.003435,0.11402106285095215,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.00671,0.11906838417053223,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.006439,0.1114506721496582,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.11484670639038086,0.11402106285095215,5.86299419403076215,9999,9999,,,,,,,,,9999,0.1774883270263672,0.45528531074523926,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.1691274642944336,0.4393167495727539,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.16781044006347656,0.4207742214202881,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.4384587605794270866666666667,0.4393167495727539,0.006504,0.20412039756774902,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.006448,0.24344182014465332,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.006675,0.24048328399658203,204951821270345630569038384431985046629544067771089822804201317146273053088415744000000000000,0.2293485005696614566666666667,0.24048328399658203
